"Name","SubName","Region","Service","Subnets"
"AzureMonitor","GermanyWestCentral","germanywc","AzureMonitor","2603:1020:c04::1c0/122"
"AzureMonitor","GermanyWestCentral","germanywc","AzureMonitor","2603:1020:c04::300/123"
"AzureMonitor","GermanyWestCentral","germanywc","AzureMonitor","2603:1020:c04:1::280/122"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.73.26.213/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.10.58/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.13.189/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.108.160/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.108.168/30"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.109.112/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","13.78.111.192/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.64.68/31"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.65.154/31"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.70.96/28"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.70.192/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.70.200/30"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.70.204/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.43.70.224/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","20.191.165.64/27"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","23.102.66.132/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","23.102.77.48/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","40.79.187.8/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","40.79.190.160/27"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","40.79.194.104/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","40.79.194.112/29"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","52.155.118.97/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","52.156.40.142/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","52.185.132.101/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","52.185.132.170/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","138.91.9.98/32"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","2603:1040:407::60/123"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","2603:1040:407::1c0/122"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","2603:1040:407::300/123"
"AzureMonitor","JapanEast","japaneast","AzureMonitor","2603:1040:407:1::280/122"
"AzureMonitor","JapanWest","japanwest","AzureMonitor","20.189.225.128/27"
"AzureMonitor","JapanWest","japanwest","AzureMonitor","40.74.101.32/28"
"AzureMonitor","JapanWest","japanwest","AzureMonitor","40.74.101.200/29"
"AzureMonitor","JapanWest","japanwest","AzureMonitor","40.80.180.160/27"
"AzureMonitor","JapanWest","japanwest","AzureMonitor","2603:1040:606::780/121"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.41.64.68/31"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.41.67.112/28"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.41.69.4/30"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.41.69.16/28"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.41.69.48/31"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.44.26.152/29"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.44.26.248/29"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.194.67.32/28"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.194.67.224/27"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","20.194.72.224/27"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.141.22.149/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.141.22.239/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.18.240/28"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.28.204/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.33.16/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.64.72/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.67.208/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.70.0/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.108.46/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","52.231.111.52/32"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","2603:1040:f05::60/123"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","2603:1040:f05::1c0/122"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","2603:1040:f05::300/123"
"AzureMonitor","KoreaCentral","koreacentral","AzureMonitor","2603:1040:f05:1::280/122"
"AzureMonitor","KoreaSouth","koreasouth","AzureMonitor","52.147.97.64/27"
"AzureMonitor","KoreaSouth","koreasouth","AzureMonitor","52.147.112.96/27"
"AzureMonitor","KoreaSouth","koreasouth","AzureMonitor","52.231.147.160/28"
"AzureMonitor","KoreaSouth","koreasouth","AzureMonitor","52.231.148.80/29"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","20.49.114.20/30"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","20.49.114.32/28"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","20.49.114.48/31"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","20.135.13.192/26"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","23.96.245.125/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","23.96.252.161/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","23.96.252.216/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","23.100.228.32/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","40.80.191.224/28"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","52.162.87.50/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","52.162.110.64/28"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","52.162.110.168/29"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","52.162.214.75/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","52.237.157.70/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","65.52.2.145/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","65.52.5.76/32"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","2603:1030:608::780/121"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","2a01:111:f100:1003::4134:36c2/128"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","2a01:111:f100:1003::4134:36d9/128"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","2a01:111:f100:1003::4134:370d/128"
"AzureMonitor","NorthCentralUS","northcentralus","AzureMonitor","2a01:111:f100:1005::a83e:f7fe/128"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.69.229.64/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.69.229.240/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.69.233.0/30"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.69.233.96/27"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.74.107.88/30"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","13.74.108.128/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.38.80.68/31"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.50.65.80/28"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.50.68.112/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.50.68.120/30"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.50.68.124/31"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","20.50.68.128/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","23.102.44.211/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","23.102.45.216/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.69.81.159/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.69.194.158/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.87.138.220/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.87.140.215/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.112.74.241/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.115.103.168/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.115.104.31/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","40.127.144.141/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.138.222.110/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.138.226.88/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.138.227.128/29"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.146.133.32/27"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.155.162.238/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.164.120.183/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.164.125.22/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.164.225.5/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.169.4.236/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.169.15.254/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.169.30.110/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","52.169.64.244/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","104.41.224.134/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","137.116.226.81/32"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2603:1020:5::60/123"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2603:1020:5::1c0/122"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2603:1020:5::300/123"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2603:1020:5:1::280/122"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2a01:111:f100:a001::4134:e463/128"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2a01:111:f100:a004::bfeb:8c93/128"
"AzureMonitor","NorthEurope","northeurope","AzureMonitor","2a01:111:f100:a004::bfeb:8d32/128"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.40.68/31"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.98.0/29"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.98.248/29"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.106.152/29"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.210.152/29"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.213.64/27"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","51.120.232.160/27"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","2603:1020:e04::60/123"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","2603:1020:e04::1c0/122"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","2603:1020:e04::300/123"
"AzureMonitor","NorwayEast","norwaye","AzureMonitor","2603:1020:e04:1::280/122"
"AzureMonitor","NorwayWest","norwayw","AzureMonitor","51.13.128.32/27"
"AzureMonitor","NorwayWest","norwayw","AzureMonitor","51.13.136.192/27"
"AzureMonitor","NorwayWest","norwayw","AzureMonitor","51.120.219.208/28"
"AzureMonitor","NorwayWest","norwayw","AzureMonitor","2603:1020:f04::780/121"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.122.152/29"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.123.240/29"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.126.64/27"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.155.48/28"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.161.73/32"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.162.233/32"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.216.68/31"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.216.106/31"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.218.144/28"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.218.244/30"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.219.128/28"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.221.160/27"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.250.152/29"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","102.133.251.80/29"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","2603:1000:104::4c0/122"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","2603:1000:104::600/122"
"AzureMonitor","SouthAfricaNorth","southafricanorth","AzureMonitor","2603:1000:104:1::280/122"
"AzureMonitor","SouthAfricaWest","southafricawest","AzureMonitor","102.37.64.128/27"
"AzureMonitor","SouthAfricaWest","southafricawest","AzureMonitor","102.37.80.64/27"
"AzureMonitor","SouthAfricaWest","southafricawest","AzureMonitor","102.133.27.48/28"
"AzureMonitor","SouthAfricaWest","southafricawest","AzureMonitor","102.133.28.64/29"
"AzureMonitor","SouthAfricaWest","southafricawest","AzureMonitor","2603:1000:4::780/121"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.65.96.175/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.65.206.67/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.65.211.125/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.66.36.144/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.66.37.172/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.66.59.226/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.66.60.151/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.240.0/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.242.32/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.244.192/31"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.248.6/31"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.253.104/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.253.112/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.73.253.120/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.134.59/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.148.7/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.149.186/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.173.179/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.189.95/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.84.225.10/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","13.85.70.142/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.45.122.152/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.45.123.80/29"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.45.123.116/30"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.45.125.224/28"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.49.91.32/28"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.49.93.192/26"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","20.65.132.0/26"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","23.100.122.113/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","23.102.181.197/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.74.249.98/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.84.133.5/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.84.150.47/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.84.189.107/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.84.192.116/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.119.4.128/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.119.8.72/31"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.119.11.160/28"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.119.11.180/30"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","40.124.64.192/26"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","52.171.56.178/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","52.171.138.167/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","52.185.215.171/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.44.140.84/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.214.70.219/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.214.104.109/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.215.81.124/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.215.96.105/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.215.100.22/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.215.103.78/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","104.215.115.118/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","157.55.177.6/32"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","2603:1030:800:5::bfee:a418/128"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","2603:1030:800:5::bfee:a429/128"
"AzureMonitor","SouthCentralUS","southcentralus","AzureMonitor","2603:1030:800:5::bfee:a42a/128"
